,id,company_rating,company_location,total_fleet_count,iata_approved
8773,26234,,,1.0,t
8775,30992,,Turkmenistan,1.0,f
8777,763,,,1.0,f
8778,9600,,Brazil,1.0,f
8781,21912,,Brazil,1.0,f
8791,49565,92%,Uganda,14.0,f
8794,1977,,,1.0,t
8798,36375,100%,Mauritania,1.0,f
8805,38497,100%,Tunisia,1.0,f
8809,18568,,Russian Federation,1.0,f
8810,40777,100%,,1.0,f
8811,35405,100%,Tanzania,1.0,f
8813,21701,100%,,1.0,f
8814,14009,100%,Russian Federation,1.0,f
8815,26171,100%,Uruguay,1.0,f
8816,35499,94%,Andorra,4.0,f
8817,23256,100%,,6.0,f
8819,24770,,,1.0,f
8820,18120,100%,,1.0,t
8822,41448,,,1.0,t
8823,9704,,,1.0,t
8825,33572,,,1.0,f
8827,29119,100%,Nicaragua,2.0,f
8831,49114,,Venezuela,1.0,f
8835,42121,,Canada,1.0,t
8836,16252,100%,,1.0,f
8837,25335,,Croatia,1.0,t
8838,24162,50%,,1.0,f
8841,29512,100%,Guinea,1.0,t
8842,7960,,Peru,1.0,t
8843,29516,,Chad,1.0,t
8844,48794,75%,,1.0,f
8847,40144,100%,,1.0,f
8848,42158,100%,,15.0,f
8852,28830,100%,Lithuania,2.0,f
8857,21853,100%,El Salvador,1.0,t
8859,6049,100%,Isle of Man,1.0,f
8862,35136,,,1.0,f
8863,49732,,,1.0,f
8865,44137,50%,,1.0,t
8866,22538,100%,Gambia,1.0,t
8867,25590,100%,Gambia,1.0,t
8871,37999,100%,Senegal,20.0,t
8873,30778,100%,Guernsey,1.0,t
8874,41596,100%,United Kingdom,1.0,t
8875,24010,100%,Turkmenistan,2.0,t
8881,22709,,Jersey,1.0,f
8883,10132,,,1.0,t
8885,22945,,,1.0,f
8890,17753,,Guinea,1.0,f
8893,21679,100%,China,2.0,t
8895,43302,100%,Reunion,1.0,t
8900,30205,100%,,1.0,f
8902,40286,50%,Monaco,1.0,t
8903,7101,,Isle of Man,1.0,f
8913,21317,100%,Maldives,2.0,f
8916,36961,29%,,1.0,f
8925,8947,,Montserrat,2.0,f
8932,14705,,Puerto Rico,1.0,f
8933,8778,100%,Somalia,1.0,t
8934,21927,100%,Brazil,1.0,f
8935,45305,,,1.0,t
8941,45809,,,1.0,t
8945,1647,,,1.0,f
8948,19248,25%,Maldives,3.0,f
8950,38395,,,1.0,t
8952,30916,100%,Tunisia,3.0,f
8955,18773,,,1.0,f
8961,17322,95%,,30.0,f
8963,1046,,Gambia,1.0,f
8964,20254,,Marshall Islands,1.0,f
8969,20052,,Uzbekistan,1.0,f
8970,28197,,,1.0,f
8973,43160,,Australia,1.0,t
8979,8359,,Anguilla,1.0,f
8980,45174,,,1.0,f
8984,39563,100%,,1.0,f
8985,10052,100%,Niue,1.0,t
8986,10835,,Niger,1.0,f
8989,16747,100%,,1.0,t
8996,4209,,,1.0,t
9000,10677,100%,Venezuela,1.0,f
9002,14811,,,1.0,f
9003,34037,0%,Togo,2.0,f
9004,26805,,,1.0,f
9006,47504,,France,1.0,f
9007,10296,,,1.0,f
9009,1024,100%,Nicaragua,2.0,f
9012,3147,,Nicaragua,1.0,f
9016,9605,,Turkmenistan,1.0,f
9019,49669,,,1.0,t
9025,5757,100%,Portugal,2.0,f
9027,40316,,Malta,1.0,f
9029,26701,100%,,2.0,f
9032,42218,,,1.0,f
9035,2103,100%,,2.0,t
9040,47520,67%,,1.0,f
9041,15695,100%,Malawi,2.0,t
9042,34046,90%,Guinea,1.0,f
9043,42311,,Lebanon,1.0,t
9049,23567,100%,Guinea,2.0,t
9054,4992,,Kiribati,5.0,t
9055,4853,71%,,1.0,t
9059,27258,100%,,1.0,f
9061,254,,,1.0,f
9065,5171,100%,Anguilla,2.0,f
9067,47745,,,1.0,t
9068,27290,100%,Brazil,3.0,f
9073,43836,,,1.0,f
9075,17542,,,1.0,f
9079,36495,50%,Denmark,1.0,f
9083,14608,,,1.0,t
9084,41224,100%,Mauritania,3.0,t
9089,44286,100%,,1.0,f
9095,35718,,,1.0,t
9100,24292,,Lebanon,1.0,f
9101,2359,100%,,1.0,f
9103,41858,,,1.0,f
9104,36100,100%,Rwanda,17.0,t
9105,35650,,,1.0,f
9106,41088,,,1.0,f
9111,31856,,,1.0,t
9114,20359,,,1.0,f
9121,45748,0%,,1.0,f
9129,38873,100%,Mauritania,4.0,f
9132,10657,,,1.0,t
9139,25840,,,1.0,f
9140,25748,,Mauritania,1.0,t
9144,13981,100%,Zimbabwe,1.0,f
9148,38271,100%,,1.0,t
9149,45416,,,1.0,f
9154,14170,,,1.0,f
9159,45465,100%,,1.0,f
9161,15933,,,1.0,f
9166,10129,,,1.0,t
9167,6208,73%,,1.0,f
9168,19744,100%,,1.0,f
9172,48606,100%,Russian Federation,1.0,t
9174,20544,,,1.0,t
9178,12772,100%,Niger,1.0,f
9180,23070,,,2.0,f
9182,16134,,Andorra,1.0,f
9183,12677,,,1.0,f
9185,13653,,Isle of Man,3.0,t
9186,19453,100%,,1.0,f
9187,42299,100%,Marshall Islands,1.0,f
9190,44832,,Chad,1.0,f
9191,37341,,Pakistan,3.0,f
9194,9884,100%,,1.0,t
9195,19704,,Gambia,1.0,f
9198,19228,100%,Svalbard & Jan Mayen Islands,8.0,f
9202,2874,,,1.0,f
9204,32519,0%,France,1.0,t
9205,19715,,,1.0,f
9209,10660,,,2.0,t
9211,21682,100%,United Kingdom,2.0,f
9213,47366,,,1.0,t
9216,45220,,Bosnia and Herzegovina,1.0,t
9218,6140,100%,Marshall Islands,3.0,f
9219,25338,0%,,1.0,f
9220,44717,100%,Monaco,2.0,t
9222,2201,,United Kingdom,1.0,f
9223,37681,100%,,1.0,t
9225,43155,,Jersey,1.0,f
9227,30095,,,1.0,t
9228,20574,100%,Malawi,1.0,t
9230,40253,,Sao Tome and Principe,1.0,f
9232,26790,100%,,1.0,f
9233,36024,,,1.0,t
9234,9589,100%,Faroe Islands,1.0,f
9235,35095,,Isle of Man,1.0,t
9236,28858,,Vanuatu,1.0,f
9239,31047,100%,Turkmenistan,1.0,f
9240,1862,33%,Micronesia,1.0,f
9241,10896,100%,Bouvet Island (Bouvetoya),1.0,f
9242,3174,100%,,1.0,t
9252,38576,,,1.0,f
9255,7737,,,1.0,f
9256,33631,,Chad,1.0,t
9262,30414,,,2.0,f
9268,7973,,Niue,1.0,t
9270,34506,,,1.0,f
9275,18017,,,1.0,t
9276,3001,,Zimbabwe,1.0,f
9281,26226,,,1.0,f
9285,8943,,,1.0,f
9289,2198,100%,Marshall Islands,1.0,t
9291,1835,100%,Ecuador,8.0,f
9294,34795,,Indonesia,1.0,f
9295,34184,,,3.0,f
9298,35510,100%,,1.0,f
9299,19739,100%,Holy See (Vatican City State),1.0,t
9304,13184,100%,Vietnam,7.0,f
9305,28206,,Cocos (Keeling) Islands,1.0,f
9308,32533,100%,,1.0,f
9309,22982,100%,,1.0,t
9311,5122,,El Salvador,1.0,f
9312,6252,100%,,1.0,f
9314,2430,100%,,1.0,f
9320,3085,,,1.0,t
9325,49016,,,2.0,f
9327,23308,100%,Tonga,2.0,t
9330,17352,100%,,1.0,t
9340,23867,,,1.0,t
9342,18264,,France,1.0,t
9350,21635,100%,,1.0,t
9353,21089,,Holy See (Vatican City State),1.0,t
9354,49479,,Russian Federation,1.0,t
9355,38883,80%,,1.0,f
9361,15006,,,1.0,f
9364,26650,,,2.0,t
9366,18272,90%,Vietnam,3.0,f
9372,44474,,,2.0,t
9374,20044,,,1.0,f
9376,37544,100%,Malta,2.0,f
9377,20124,100%,France,2.0,t
9379,27026,,,1.0,t
9381,10228,,Russian Federation,1.0,t
9382,4012,,French Polynesia,1.0,f
9385,25701,50%,,1.0,f
9392,11047,96%,Senegal,3.0,t
9398,39812,100%,Nicaragua,6.0,t
9403,38098,100%,Zimbabwe,7.0,t
9404,39825,,,1.0,f
9406,1378,,Guinea,1.0,t
9407,31770,,,2.0,f
9408,46656,50%,France,2.0,f
9411,45191,100%,Montserrat,3.0,t
9412,24419,,Malawi,2.0,f
9413,46695,,Afghanistan,1.0,f
9420,8582,0%,,1.0,t
9421,20727,100%,Russian Federation,4.0,t
9429,45067,75%,,3.0,t
9437,18619,100%,Slovakia (Slovak Republic),1.0,f
9438,26778,100%,Kiribati,2.0,f
9440,19682,100%,Faroe Islands,15.0,t
9443,9131,100%,Gambia,5.0,f
9444,34043,,Venezuela,1.0,t
9445,44042,100%,,1.0,t
9446,9915,,Brunei Darussalam,2.0,f
9447,3786,100%,,1.0,f
9448,36273,,,2.0,f
9450,38406,96%,Russian Federation,6.0,t
9452,41637,,Niue,1.0,f
9456,44670,,Monaco,1.0,f
9462,11798,,French Guiana,1.0,t
9464,42811,100%,Isle of Man,1.0,f
9466,19154,100%,France,2.0,t
9469,50003,,Zimbabwe,1.0,t
9470,46636,,,1.0,t
9473,12618,,Isle of Man,1.0,f
9477,19871,,China,1.0,t
9480,23696,100%,Kiribati,1.0,t
9482,48766,100%,Uzbekistan,1.0,f
9484,27724,,Lebanon,1.0,t
9485,40752,100%,Tunisia,5.0,t
9488,47527,100%,Tonga,1.0,f
9490,17327,,Russian Federation,2.0,f
9491,7687,,Brunei Darussalam,1.0,f
9492,5158,100%,,1.0,f
9498,19263,,Guinea,1.0,t
9502,22424,,Isle of Man,1.0,t
9503,40961,100%,Venezuela,1.0,f
9506,34096,100%,Andorra,10.0,f
9509,49504,100%,Guinea,2.0,f
9510,10060,,Sao Tome and Principe,2.0,f
9515,49862,,Zimbabwe,1.0,f
9520,870,,Somalia,1.0,f
9522,31706,,Niue,1.0,f
9528,40831,100%,Croatia,1.0,f
9530,42989,100%,,2.0,f
9531,21795,,Bosnia and Herzegovina,1.0,t
9532,42438,100%,,1.0,t
9536,38034,80%,,1.0,f
9539,17295,,Jersey,1.0,f
9540,16181,100%,Tanzania,2.0,f
9541,30683,100%,Marshall Islands,1.0,f
9542,24939,0%,,1.0,f
9544,10018,,,1.0,t
9547,46324,,Cocos (Keeling) Islands,1.0,f
9550,47247,,Somalia,1.0,f
9553,38711,,Russian Federation,1.0,f
9558,14321,,Russian Federation,2.0,t
9564,49915,100%,Tunisia,1.0,t
9566,22513,90%,Jersey,4.0,t
9569,39982,,Estonia,1.0,f
9570,9583,,Zimbabwe,1.0,f
9576,31005,,,1.0,f
9581,928,,,1.0,f
9584,48448,,Reunion,1.0,f
9596,18374,100%,,3.0,f
9597,25824,100%,Croatia,1.0,t
9599,36874,80%,,2.0,f
9600,10571,100%,Niue,1.0,f
9602,47257,,,1.0,f
9604,1654,100%,,1.0,t
9605,28946,100%,Vanuatu,1.0,t
9606,7970,90%,Isle of Man,3.0,t
9607,34376,,Nauru,1.0,f
9617,2935,100%,Isle of Man,3.0,t
9623,12350,100%,Niger,2.0,t
9625,46780,,,1.0,t
9628,34925,100%,Maldives,1.0,f
9629,20786,,Mauritania,1.0,t
9633,23329,100%,Niue,1.0,f
9635,16238,,,1.0,t
9637,26114,100%,,1.0,t
9639,18611,,Chad,1.0,t
9640,37392,100%,Micronesia,7.0,t
9641,39973,100%,Micronesia,1.0,f
9642,14984,100%,,2.0,f
9644,15923,,Denmark,1.0,f
9648,15168,100%,Venezuela,2.0,f
9649,38362,,,1.0,f
9651,22457,80%,Venezuela,1.0,f
9652,8734,,Estonia,1.0,f
9657,47782,,,1.0,f
9660,2716,,French Guiana,1.0,f
9662,25239,100%,Cape Verde,1.0,f
9665,25997,,Sao Tome and Principe,1.0,f
9666,27108,,France,1.0,f
9667,21161,100%,Marshall Islands,1.0,f
9669,24402,,Estonia,1.0,f
9670,12499,,,1.0,t
9671,8866,90%,Tonga,2.0,t
9674,29908,,United Kingdom,1.0,f
9677,43947,100%,Greenland,1.0,f
9679,24059,,,1.0,t
9685,19310,100%,Indonesia,1.0,t
9687,50004,100%,,1.0,t
9692,43093,,Niue,1.0,f
9694,5004,,Micronesia,1.0,f
9699,40464,100%,,1.0,f
9703,27587,75%,,1.0,f
9706,37910,,,2.0,f
9709,13723,100%,Gambia,4.0,t
9710,42044,,Uruguay,1.0,f
9712,30145,,,3.0,t
9717,6148,100%,,1.0,t
9719,20563,86%,,1.0,f
9727,40507,,Congo,2.0,f
9729,30761,,,2.0,t
9732,29640,,Uzbekistan,1.0,f
9733,38992,100%,,1.0,f
9740,33624,100%,,1.0,f
9742,2248,,,5.0,f
9743,7519,,,1.0,f
9745,31956,100%,Uruguay,1.0,f
9746,13290,,,1.0,f
9755,9855,100%,,1.0,f
9756,44334,100%,Lebanon,1.0,t
9758,5949,,,1.0,f
9759,21438,100%,China,3.0,f
9761,49809,,,1.0,f
9762,48848,100%,Cocos (Keeling) Islands,1.0,f
9764,41505,,,1.0,t
9767,40398,,,1.0,f
9770,35754,0%,Lebanon,1.0,t
9773,41115,,,1.0,t
9776,45956,100%,,1.0,f
9777,5808,,,1.0,t
9778,19378,,Zimbabwe,1.0,t
9783,20754,,China,13.0,f
9784,48837,100%,,1.0,f
9785,5159,,Brazil,1.0,f
9790,42508,,,1.0,t
9793,2131,100%,,1.0,t
9796,36758,89%,Russian Federation,2.0,f
9805,37125,100%,Rwanda,1.0,f
9808,23780,,Faroe Islands,3.0,f
9814,7478,,,2.0,t
9815,35442,,Russian Federation,14.0,f
9823,9008,,,3.0,t
9824,30610,100%,Kiribati,1.0,t
9828,42433,,,1.0,t
9831,28668,100%,Gibraltar,1.0,t
9832,13907,,,1.0,f
9839,43677,50%,,1.0,f
9840,17004,100%,United Kingdom,1.0,f
9842,18851,100%,Russian Federation,1.0,t
9843,38829,,Canada,1.0,f
9844,23143,65%,Bouvet Island (Bouvetoya),14.0,f
9847,21707,,Niue,1.0,f
9849,513,80%,Uganda,1.0,f
9850,23801,,Wallis and Futuna,1.0,f
9851,23877,100%,,1.0,f
9853,14031,,Sao Tome and Principe,1.0,f
9854,12528,0%,Fiji,1.0,f
9855,27792,100%,,2.0,f
9860,21922,75%,Sao Tome and Principe,1.0,t
9862,8103,100%,Tonga,1.0,f
9867,12953,100%,Guernsey,1.0,f
9868,42408,,Afghanistan,1.0,t
9869,9171,,Svalbard & Jan Mayen Islands,1.0,t
9871,15771,100%,,3.0,t
9876,20856,,,1.0,t
9888,45142,,,1.0,t
9891,18134,,Mauritania,1.0,f
9892,24368,,,1.0,f
9893,9362,100%,Turkmenistan,1.0,t
9896,39767,100%,,1.0,f
9898,133,0%,,1.0,f
9899,23045,,,3.0,f
9900,21439,,Faroe Islands,1.0,t
9901,22362,,,1.0,f
9902,4846,100%,Isle of Man,1.0,f
9904,13654,0%,Chad,1.0,f
9905,21182,,Lebanon,1.0,f
9907,34062,,Uganda,5.0,t
9915,6260,,,1.0,f
9918,29787,,,1.0,f
9922,26864,,,1.0,f
9923,23124,100%,,1.0,f
9924,7197,100%,Niue,1.0,t
9927,8775,,,1.0,t
9933,20485,100%,China,1.0,f
9936,45475,100%,Montserrat,2.0,f
9939,21025,,,1.0,t
9940,15987,67%,Costa Rica,1.0,f
9942,24950,,Denmark,1.0,t
9949,19958,100%,Congo,40.0,t
9954,22872,,,1.0,f
9962,23219,,,1.0,f
9967,6403,,,1.0,t
9970,5166,100%,Ecuador,16.0,t
9976,48541,,Russian Federation,2.0,t
9979,25043,,,1.0,f
9980,33538,100%,Isle of Man,1.0,f
9982,30354,,Gibraltar,1.0,f
9987,21599,,Brazil,1.0,t
9988,41944,,,1.0,t
9989,47033,100%,Estonia,1.0,f
9991,40953,100%,Cocos (Keeling) Islands,1.0,f
9992,8678,100%,Saint Helena,2.0,t
9993,15955,88%,Malta,4.0,t
9995,35585,,Bouvet Island (Bouvetoya),2.0,f
10002,26735,100%,,1.0,f
10006,21949,100%,Monaco,1.0,t
10007,26913,,Niue,1.0,t
10009,1618,100%,,1.0,t
